location_name,vendor_name
370 - Athens TN-Washington,CITY OF ATHENS
DQ TAT-45052 ATHENS,CITY OF ATHENS
Site 6707 - WCCUS186,City of Bakersfield
PEDDLERS MALL BARDSTOWN,City Of Bardstown
"5060303-01-01 - Blackfoot 2, 6 (Teton)",City of Blackfoot
"5129826-01-01 - NORTH LOGAN 10, 11, 16",City of Blackfoot
5149568-01-01 - Blackfoot ID FamilySearch Ce,City of Blackfoot
"5033020-01-01 - Castle Park, Riverglen","City of Boise, ID"
5256925-01-01 - Boise ID Boise Sr Seminary,"City of Boise, ID"
5306175-01-01 - Boise ID Centennial Sr Semina,"City of Boise, ID"
5272009-01-01 - BORGER,"City of Borger, TX"
FL5-407-Boynton Plaza,City of Boynton Beach Solid Waste
WYCAP - 1992 Revenue Blvd,"CITY OF CASPER, WY"
5145546-01-01 - Cheyenne YSA Capitol Hill Cor,City of Cheyenne - Wyoming
WYCHE - 1920 Westland Rd,City of Cheyenne - Wyoming
FLCLE - 2020 Calumet St,CITY OF CLEARWATER UTILITY CUSTOMER SERVICE
Store 582 - Clearwater,CITY OF CLEARWATER UTILITY CUSTOMER SERVICE
5247535-01-01 - CLEVELAND-3,"City of Cleveland, OK"
5534801-01-01 - Comanche-1,"City of Comanche, TX"
B001 - 1745 Highway 138 Ste C-5,"City of Conyers, GA"
RGB001519  NORTHSIDE COOKEVILLE,City of Cookeville
COCRA - 251 Washington St,"City of Craig, CO"
FLDFB - Conveyor Recycling,City of Deerfield Beach
FLDFB - Peak 2024,City of Deerfield Beach
1058 PetSmart - 1441 S Loop 288,City of Denton
NDDEV - 1020 10th Ave S,City of Devils Lake
TXEGL - 2080 Brown Rd,City of Eagle Pass
5027411-01-01 - Enumclaw Stake Center,City of Enumclaw
7150 Fargo - North,City of Fargo
NDFAO - 3892 31st St N,City of Fargo
012990 - FAYETTE MAIN OFFICE,"City of Fayette, AL"
RGB000092  FAYETTE TEMPLE AVE MAIN,"City of Fayette, AL"
TFF-FTM,"City of Fort Myers, FL"
RGB000421 (F)  CENTRAL,"City of Fort Smith, AR"
5134 Grand Junction - Mesa Mall,City of Grand Junction
JK - DALLAS - GRAND PRARIE LANDFILL,City Of Grand Prairie
OKGUY - 807 NE 12th St,City of Guymon
5451590-01-01 - Hidalgo,"City of Hidalgo, TX"
NMHOB - 2020 W Marland Blvd,"CITY OF HOBBS, NM"
CAIWD - 3600 W Century Blvd,CITY OF INGLEWOOD
B197 - 1032 Vann Dr,City of Jackson
DQ TJK-43812 JACKSON-F,City of Jackson
RGB001330 (F)  VININGS,City of Jackson
STAYAPT - JACKSON (F),City of Jackson
TNJAC - 46 College Park Cove,City of Jackson
RGB001293 (F)  JASPER MALL,"City of Jasper, AL"
5120713-01-01 - HARKER HEIGHTS KILLEEN 1 2 4,City of Killeen
5386896-02-01 - Kirkland-1,City of Kirkland WA
8240 Kirkland - Juanita,City of Kirkland WA
5906 Lewiston - Orchards,"City of Lewiston, ID"
2674 Lompoc - MUB,City of Lompoc
5063140-01-01 - Lordsburg,City of Lordsburg
TXLUF - 2805 S 1st St,City of Lufkin
A-077 Madisonville KY,City of Madisonville Sanitation Dept
Site 1935 - WCCUS464,City of McAllen
"5004283-01-01 - Baldwin Park,Coppercloud, Saw",City of Meridian
BR 32 - Meridian,City of Meridian
BRSO-ID176 N. CLIFF CREEK LANE,City of Meridian
IDMRI - 2100 S Silverstone Way,City of Meridian
5338689-01-01 - Mesa AZ Red Mtn Sr Seminary,City of Mesa
5282721-01-01 - Mount Vernon Wa Storehouse,City of Mount Vernon WA
MNVIR - 818 16th Ave W,City of Mountain Iron
"5072646-01-01 - Nampa 14 (Sp), 40 (SP-NWstake",City of Nampa
"5253802-01-01 - Nampa 2, 15, 18 (Amity)",City of Nampa
"5545226-02-01 - Nampa 9, 30, 34 & Stake (Gree",City of Nampa
5778670-01-01 - Clayton,"City of North Las Vegas, NV"
NV039 - 2239 Crestline Loop,"City of North Las Vegas, NV"
5302366-01-01 - Gary,City of Oxnard CA
DQ KPK-13020 PIKEVILLE,City of Pikeville
017980 - SYLVANIA MAIN OFFICE,City of Rainsville Solid Waste - AL
"5185289-01-01 - CREST HAVEN, FOUNDERS SQUARE",City of Rexburg
"5514517-01-01 Riverton YSA, Sunset Park",City of Riverton
MOROL - 11990 Co Rd 8010,City of Rolla
TX2-641-State Hwy 66 & Kenwood,City of Rowlett
5503957-01-01 - Sallisaw,"City of Sallisaw, OK"
OKSAL - 406 E Houser Ave,"City of Sallisaw, OK"
3407 Santa Barbara - Main - MUB,City of Santa Barbara
"5249856-01-01 - SHERMAN 1, 2, VAN ALSTYNE",City of Sherman
"5069998-01-01 - (Taylor) Huachuca, Sierra Vi",City of Sierra Vista
GA7-779-Snellville,"City of Snellville, GA"
"5074916-01-01 - St Anthony 3, 4",City of St. Anthony
3438 Sunnyvale - Mathilda - MUB,"City of Sunnyvale, CA"
3439 Sunnyvale - Arques Ave - MUB,"City of Sunnyvale, CA"
FL8-266-Parkway,City of Tallahassee
FLTAB - 5100 Acline Dr E,City of Tampa
FLTAI - 4700 N Hoover Blvd,City of Tampa
"5064503-01-01 - CAMPBELL, TUCSON SA","CITY OF TUCSON, AZ"
5322626-01-01 - Fairmount,"CITY OF TUCSON, AZ"
BRSO-AZ160 7505 E BROADWAY,"CITY OF TUCSON, AZ"
3446 Tulare - MUB,City of Tulare
2867 Tullahoma - Jackson,CITY OF TULLAHOMA
TNTUL - 106 Mitchell Blvd,CITY OF TULLAHOMA
TFF-TYL (F),City of Tyler
OKVIN - 440 Eastern State Hospital Rd,City of Vinita
CAVSI - 3240 N Plaza Dr,City of Visalia
TXWAC - 5700 Franklin Ave,City of Waco
3460 Watsonville - Main - MUB,City of Watsonville
NDWIL - 305 58th St W,City of Williston ND
ALWIN - 244 Cambridge Dr,City of Winfield
8695 Tillamook - Main,City Sanitary Service
NYKEN - Cargo Plaza Rd,City Waste Services of New York
156 - Conroe Plant,"CITY WASTE, LLP"
BRSO-OR008 CLACKAMAS 82ND (F),"Clackamas Garbage Co., Inc"
NOR - 7373 Se Milwaukie Expy,"Clackamas Garbage Co., Inc"
ORJOH - 741 W Main St,Clarks Disposal
RGB000296  FT GAINES,Clay County Tax Office
"5017890-01-01 - FOX RIDGE, PROVIDENCE 4, 8",Clean Slate Services
"5869950-01-01 - FRUITLAND ACRES, PROVIDENCE",Clean Slate Services
RGB000816  TAYLORVILLE IL,Cleeton Sanitation Service
3060 Cloquet,Cloquet Sanitary Services
ATL01 - 1968 Marietta Rd NW - DC1,Coastal Compaction
GW - SELA - 3121 College Dr,Coastal Compaction
001505-001 - 5553 Anglers AVE,Coastal Waste & Recycling
5412 - Colonial Crossings,Coastal Waste & Recycling
5425 - Fort Lauderdale,Coastal Waste & Recycling
5452 - Doral,Coastal Waste & Recycling
9AAE101004 Miramar FL,Coastal Waste & Recycling
DQ FPB-41888 FORT MYERS,Coastal Waste & Recycling
FL0-051-East Towne Center,Coastal Waste & Recycling
FL0-435-Oviedo,Coastal Waste & Recycling
FL0-690-Ventura Downs,Coastal Waste & Recycling
FL0-705-Hunter's Creek,Coastal Waste & Recycling
FL0-780-Pleasant Hill,Coastal Waste & Recycling
FL4-199-Bank of America,Coastal Waste & Recycling
FL6-981-Bank of America,Coastal Waste & Recycling
FLBAY - 5201 Eagle Trail Dr,Coastal Waste & Recycling
FLCLE - Conveyor Recycling,Coastal Waste & Recycling
FLDVP - 45154 US-27,Coastal Waste & Recycling
FLLWA - 220 Complex Dr,Coastal Waste & Recycling
FLSAR - 1932 17th St,Coastal Waste & Recycling
FLW-618-Pebblebrook,Coastal Waste & Recycling
FMY-109 Fort Myers,Coastal Waste & Recycling
RGB000282  AUGUSTA W PKWY,Coastal Waste & Recycling
SCAKN - 2031 S Centennial Ave,Coastal Waste & Recycling
Store 176 - Fort Myers,Coastal Waste & Recycling
Store 550 - Cape Coral (F),Coastal Waste & Recycling
REDBOX - FL GOLD COAST - COASTAL WASTE - C4,Coastal Waste Landfill
TFF-EUG,"Coburg Sanitary Service, Inc"
9AAE105081 Linthicum Heights MD,"COCKEY'S ENTERPRISES, INC"
COPT - 20300,"COCKEY'S ENTERPRISES, INC"
COPT - 21250,"COCKEY'S ENTERPRISES, INC"
COPT - 25200,"COCKEY'S ENTERPRISES, INC"
COPT - 25800,"COCKEY'S ENTERPRISES, INC"
COPT - 26020,"COCKEY'S ENTERPRISES, INC"
COPT - 26100,"COCKEY'S ENTERPRISES, INC"
COPT - 26150,"COCKEY'S ENTERPRISES, INC"
COPT - 26300,"COCKEY'S ENTERPRISES, INC"
COPT - 26350,"COCKEY'S ENTERPRISES, INC"
COPT - 26700,"COCKEY'S ENTERPRISES, INC"
COPT - 26950,"COCKEY'S ENTERPRISES, INC"
COPT - 30500,"COCKEY'S ENTERPRISES, INC"
COPT - 30750,"COCKEY'S ENTERPRISES, INC"
COPT - 30900,"COCKEY'S ENTERPRISES, INC"
COPT - 30940,"COCKEY'S ENTERPRISES, INC"
COPT - 31050,"COCKEY'S ENTERPRISES, INC"
COPT - 31550,"COCKEY'S ENTERPRISES, INC"
COPT - 33550,"COCKEY'S ENTERPRISES, INC"
COPT - 41900,"COCKEY'S ENTERPRISES, INC"
COPT - 44860,"COCKEY'S ENTERPRISES, INC"
COPT - 46000,"COCKEY'S ENTERPRISES, INC"
KHDG - 716 S Philadelphia Blvd,"COCKEY'S ENTERPRISES, INC"
MD4-507-Arbutus,"COCKEY'S ENTERPRISES, INC"
MD4-511-Carney,"COCKEY'S ENTERPRISES, INC"
MD4-513-Gardenville,"COCKEY'S ENTERPRISES, INC"
MD4-554-Merritt Boulevard,"COCKEY'S ENTERPRISES, INC"
6889 Pittsburg - North Broadway,"CARDS KS, LLC"
KSHAY - 1101 General Custer Rd,"CARDS KS, LLC"
6517 Springfield - Glenstone,"CARDS MO, LLC"
6520 Springfield - Kearney,"CARDS MO, LLC"
B554 - 319 E Battlefield St Ste A,"CARDS MO, LLC"
RGB000923  OZARK CORNERS,"CARDS MO, LLC"
Store 264 - Branson,"CARDS MO, LLC"
TFF-CLT,Carolina Metals Group
Store 404 - Wapakoneta,Carriedout
Store 533 - Celina,Carriedout
100 Bellevue Pkwy,Casella - National
BR 320 - 17 Storey Ave,Casella - National
BR 564 - 143 Daniel St,Casella - National
DE5-002-Bracebridge II,Casella - National
DE6-280-Fox Run,Casella - National
DEMIL - Peak 2024 - 15994 S Dupont Hwy,Casella - National
DEMIL - Peak 2024 - 299 Cluckey Dr,Casella - National
DEW-015-Christiana Connector I and II,Casella - National
Store 541 - Middletown,Casella - National
PAREA - 410 Reading Crest Ave,Casella Major Accounts Services LLC
233546 - Galena Main Office,CASELLA WASTE SYSTEMS
BAN-1SH Bangor,CASELLA WASTE SYSTEMS
BWH 756100-12 - 65 Landsdowne St,CASELLA WASTE SYSTEMS
CT2-139-Mansfield Plaza,CASELLA WASTE SYSTEMS
CT2-161-Norwich West Main,CASELLA WASTE SYSTEMS
DE5-011-Deerfield Wing I,CASELLA WASTE SYSTEMS
DE5-015-Deerfield Wing V,CASELLA WASTE SYSTEMS
DE5-016-Deerfield Wing VI,CASELLA WASTE SYSTEMS
DEMIL - 15994 S Dupont Hwy,CASELLA WASTE SYSTEMS
DENEW - 325 Ruthar Dr,CASELLA WASTE SYSTEMS
DEW-014-Christiana Connector III and IV,CASELLA WASTE SYSTEMS
DEW-021-Furniture/Art/Warehouse,CASELLA WASTE SYSTEMS
FIDELITY - 7 WATER ST,CASELLA WASTE SYSTEMS
FIDELITY - 88 BLACK FALCON AVE,CASELLA WASTE SYSTEMS
MA6-137-North Reading,CASELLA WASTE SYSTEMS
MA6-167-Arlington Financial,CASELLA WASTE SYSTEMS
MAASH - 158 Butterfield Dr,CASELLA WASTE SYSTEMS
MACHS - 280 Eastern Ave,CASELLA WASTE SYSTEMS
MAMAL - 378 Commercial St,CASELLA WASTE SYSTEMS
MDHUN - 14402 York Rd,CASELLA WASTE SYSTEMS
NHMAN - 2400 Brown Ave,CASELLA WASTE SYSTEMS
NHMHT - 42 Commerce Ave,CASELLA WASTE SYSTEMS
NYALB - 24 Avis Dr,CASELLA WASTE SYSTEMS
NYALB - Peak 2024,CASELLA WASTE SYSTEMS
NYBAT - 7 Apollo Dr,CASELLA WASTE SYSTEMS
NYCHP - 1 UPS Way,CASELLA WASTE SYSTEMS
NYEDG - Peak 2024,CASELLA WASTE SYSTEMS
NYHOR - 8145 Canaseraga Rd,CASELLA WASTE SYSTEMS
NYJAM - 45 Cross St,CASELLA WASTE SYSTEMS
NYNIA - Conveyor Recycling,CASELLA WASTE SYSTEMS
PAHAI - 401 Quality Cir,CASELLA WASTE SYSTEMS
PAHAR - Conveyor Recycling,CASELLA WASTE SYSTEMS
PAKAN - 6239 US-6,CASELLA WASTE SYSTEMS
PAREA - 410 Reading Crest Ave,CASELLA WASTE SYSTEMS
Site 1339 - WCCUS198,CASELLA WASTE SYSTEMS
Store 005 - Endicott,CASELLA WASTE SYSTEMS
Store 006 - Stroudsburg,CASELLA WASTE SYSTEMS
Store 2061 - Aberdeen,CASELLA WASTE SYSTEMS
Store 300 - Bear,CASELLA WASTE SYSTEMS
TFF-ANY,CASELLA WASTE SYSTEMS
TFF-SPR,CASELLA WASTE SYSTEMS
VTBAR - 58 Granger Rd,CASELLA WASTE SYSTEMS
VTRUT - 125 Park St,CASELLA WASTE SYSTEMS
VTWRI - 95 Olcott Dr,CASELLA WASTE SYSTEMS
Winooski - 100 Tigan St,CASELLA WASTE SYSTEMS
MA6-357-Hyannis,CAVOSSA DISPOSAL CORPORATION
8111 Seattle - Ballard 15th Ave,Cedar Grove
8328 Seattle - Rainier Valley,Cedar Grove
Bothell - 22100 Bothell Everett Hwy,Cedar Grove
WASEA - 4455 7th Ave S,Cedar Grove
AARON WILLIS - GEORGETOWN,Central Kentucky Hauling Llc
AT&T - WEST REYNOLDS,Central Kentucky Hauling Llc
Diana Hughes - 2100 Leafland Place,Central Kentucky Hauling Llc
DQ KLP-13066 LEXINGTON,Central Kentucky Hauling Llc
DQ KNV-10788 NICHOLASVILLE,Central Kentucky Hauling Llc
GW - KY EAST - MILLPOND,Central Kentucky Hauling Llc
GW - KY EAST - WINCHESTER,Central Kentucky Hauling Llc
INVOICE,Central Kentucky Hauling Llc
KY6-120-Hamburg Place,Central Kentucky Hauling Llc
KY6-121-Summit,Central Kentucky Hauling Llc
KYLGN - 147 S Forbes Rd,Central Kentucky Hauling Llc
LEXINGTON SURGERY CENTER LTD,Central Kentucky Hauling Llc
LIQUOR BARN - VERSAILLES ROAD LEXINGTON,Central Kentucky Hauling Llc
LOUISVILLE TILE - LEXINGTON KY,Central Kentucky Hauling Llc
ROOSTERS - LEXINGTON,Central Kentucky Hauling Llc
RGB000454  ROUND ROCK,"Central Texas Refuse, LLC"
Site 7692 - WCCUS291,"Central Texas Refuse, LLC"
TXRRK - 33 Roundville Ln,"Central Texas Refuse, LLC"
COSAL - 705 Hunt St,CHAFFEE COUNTY WASTE - MATERIALS MANAGEMENT CO
MDHAG - Peak 2024,CHAMBERSBURG WASTE PAPER
MDHAG Peak 2023 PO# 21337303,CHAMBERSBURG WASTE PAPER
PACHA - 118 Industrial Dr,CHAMBERSBURG WASTE PAPER
096823 - WILMINGTON MARSHALLTON BRANCH,Charlie's Waste Services
B046 - 210 Marlboro Rd Ste 49,Charlie's Waste Services
MDEAS - Peak 2024,Charlie's Waste Services
BRSO-TX123 PARKER RD PLANO (F),CheckSammy
DQ TSF-43534 SPRINGFIELD,CheckSammy
ILDCT - 3070 N Brett Ave,CheckSammy
KYCAM - 100 Pleasant Dr,CheckSammy
MIWBR - 615 Parkway Dr,CheckSammy
NDDEV - 1020 10th Ave S,CheckSammy
NDMIN - 5220 US-83,CheckSammy
SPRINGHILL SUITES FISHERS,CheckSammy
OR15 Salem,Cherry City Metals
MOJEF - 714 Heisinger Rd,Chipleys
COPT - 48150,Choice Waste Services of Central Virginia
COPT - 48270,Choice Waste Services of Central Virginia
KRHD - 801 Johnston Willis Dr,Choice Waste Services of Central Virginia
MCKPA044 - Bethlehem,CHRIN HAULING
PA7-111-Nazareth Pike & Butztown 110,CHRIN HAULING
PABTN - 2005 Industrial Dr,CHRIN HAULING
PAEST - 1620 Van Buren Rd,CHRIN HAULING
Store 010 - Emmaus,CHRIN HAULING
WISTU - 10240 Wisconsin Trunk Hwy 11,Cimco Recycling Milwaukee
TFF-MBL,Circle J Roll Offs
5008673-01-01 - Stanley-1,"Circle Sanitation, Inc"
5057698-01-01 - MINOT 1 4,"Circle Sanitation, Inc"
RGB001396  CRYSTAL RIVER W GULF TO LAKE HWY,Citrus County Solid Waste
5245125-01-01 - FARIBAULT,City and Lakes Disposal
Nashville Office,City eWaste
BRA - 113 W Murray St,City of Angleton
5152046-01-01 - ARDMORE,"City of Ardmore, OK"
6632 Arkadelphia - Pine,City of Arkadelphia
5156165-01-01 - Aztec 1 2 Flora Vista,City of Aztec
CABAK - 3800 Sillect Ave,City of Bakersfield
TFF-BFD (F) 2,City of Bakersfield
2552 Barstow - MUB,City of Barstow - California
NEBEA - 2401 N Ashland Ave,City of Beatrice
MTLOG - 2191 Overlook Dr,City of Billings - Montana
"5006046-01-01 - BURTON 1, 2, 4, SUMMERFIELD",City of Rexburg
"5074738-01-01 - Rexburg YSA 1,3,86,87, & (Po",City of Rexburg
"5124549-01-01 - Rexburg 6, 10, Rolling Hills",City of Rexburg
5136423-01-01 - Rexburg ID North Stk Cntr FH,City of Rexburg
5257832-01-01 - Bowser Rd =Richardson Stake C,City of Richardson - Texas
4353 Richmond - 2909 East Main,City of Richmond Indiana
4358 Richmond - Promenade,City of Richmond Indiana
Store 100 - Rock Hill (U),CITY OF ROCK HILL
SHE - 3405 S Us Highway 75,City of Sherman
NESID - 2495 US-385,City of Sidney
5370353-01-01 - SIERRA VISTA AZ BUENA VISTA S,City of Sierra Vista
GW - KY EAST - SOMERSET SUPERCENTER,City of Somerset
"5074843-01-01 - St Anthony 2, St Anthony YSA",City of St. Anthony
5078466-01-01 - St Anthony ID FHC,City of St. Anthony
5255511-01-01 - SULPHUR SPRINGS,City of Sulpher Springs
TXSUL - 1300 Arbala Rd,City of Sulpher Springs
WATOM - 5101 12th St E,City of Tacoma Public Utilities
FL8-292-Thomasville Rd,City of Tallahassee
FL8-293-Thomasville,City of Tallahassee
LONG JOHN SILVERS - STORE #70103,City Of Temple Solid Waste Department
CATAC - 5849 W Schulte Rd,"City of Tracy, CA"
5632625-01-01 - Rita Ranch,"CITY OF TUCSON, AZ"
5017637-01-01 - WOLF POINT,"City of Wolf Point, MT"
MTWOL - 6532 U.S. Rte 2,"City of Wolf Point, MT"
5002099-01-01 - YUMA,"City of Yuma, CO"
3188 Little Falls - Drive-Up,City Sanitary Service
RCDC - 501 Commerce Pkwy,"CITY WASTE, LLP"
TFF-HST,"CITY WASTE, LLP"
"5000671-01-01 - MEADOW LANE, PROVIDENCE 9, 1",Clean Slate Services
IDHAI - 111 S River St,Clear Creek Disposal
488780 - SWEETWATER MAIN OFFICE,ClearHitch Rentals
4265 Taylorville - West Market,Cleeton Sanitation Service
5136644-01-01 - Springfield 1 2 & Stake,Cleeton Sanitation Service
4064 - McGregor,Coastal Waste & Recycling
4410 - Dixie Hwy,Coastal Waste & Recycling
450800 - BLUFFTON MPO CARRIER ANNEX,Coastal Waste & Recycling
5406 - North Naples,Coastal Waste & Recycling
5411 - Daniels Rd,Coastal Waste & Recycling
5454 - Miami Lakes,Coastal Waste & Recycling
DQ FCC-41424 CAPE CORAL (F),Coastal Waste & Recycling
DQ FCO-41302 FORT MYERS,Coastal Waste & Recycling
DQ FCW-42988 CALLAWAY,Coastal Waste & Recycling
FL0-580-Research Park,Coastal Waste & Recycling
FL0-735-Rosemont,Coastal Waste & Recycling
FL4-556-Bank of America,Coastal Waste & Recycling
FL4-594-Rattlesnake,Coastal Waste & Recycling
FL6-522-Riverland,Coastal Waste & Recycling
FL6-582-Cooper City,Coastal Waste & Recycling
FL6-590-Bank of America,Coastal Waste & Recycling
FL6-732-North Fort Lauderdale,Coastal Waste & Recycling
FL6-751-Bank of America,Coastal Waste & Recycling
FL6-758-Bank of America,Coastal Waste & Recycling
FL6-773-Bank of America,Coastal Waste & Recycling
FL7-400-59th,Coastal Waste & Recycling
FLFTL - 3800 NW 16th St,Coastal Waste & Recycling
FLPOR - 6834 Industrial Ave,Coastal Waste & Recycling
FLRIV - 2001 Avenue P,Coastal Waste & Recycling
GAAUG - 2921 Mixon Ct,Coastal Waste & Recycling
GENTLE GIANT - 2203 NW 30TH PLACE (F),Coastal Waste & Recycling
LONG JOHN SILVERS 31439,Coastal Waste & Recycling
SC1-337-Hilton Head M.O.,Coastal Waste & Recycling
Store 467 - Venice (F),Coastal Waste & Recycling
TFF-FLL (F),Coastal Waste & Recycling
XAUG - 806 Trane Rd,Coastal Waste & Recycling
REDBOX - FL GOLD COAST - COASTAL WASTE - C1,Coastal Waste Landfill
REDBOX - FL GOLD COAST - COASTAL WASTE - C2,Coastal Waste Landfill
Waterstone Resort & Marina - Boca Raton,Coastal Waste Services
COPT - 20500,"COCKEY'S ENTERPRISES, INC"
COPT - 22100,"COCKEY'S ENTERPRISES, INC"
COPT - 26200,"COCKEY'S ENTERPRISES, INC"
COPT - 26550,"COCKEY'S ENTERPRISES, INC"
COPT - 26750,"COCKEY'S ENTERPRISES, INC"
COPT - 26850,"COCKEY'S ENTERPRISES, INC"
COPT - 26900,"COCKEY'S ENTERPRISES, INC"
COPT - 27200,"COCKEY'S ENTERPRISES, INC"
COPT - 27360,"COCKEY'S ENTERPRISES, INC"
COPT - 27450,"COCKEY'S ENTERPRISES, INC"
COPT - 30200,"COCKEY'S ENTERPRISES, INC"
COPT - 30400,"COCKEY'S ENTERPRISES, INC"
COPT - 30700,"COCKEY'S ENTERPRISES, INC"
COPT - 31600,"COCKEY'S ENTERPRISES, INC"
COPT - 33100,"COCKEY'S ENTERPRISES, INC"
COPT - 45800,"COCKEY'S ENTERPRISES, INC"
COPT - 45950,"COCKEY'S ENTERPRISES, INC"
COPT - 46020,"COCKEY'S ENTERPRISES, INC"
COPT - 46040,"COCKEY'S ENTERPRISES, INC"
COPT - 560 National,"COCKEY'S ENTERPRISES, INC"
Hanover,"COCKEY'S ENTERPRISES, INC"
KTIM - 14 W Aylesbury Rd,"COCKEY'S ENTERPRISES, INC"
MD4-523-Washington Boulevard,"COCKEY'S ENTERPRISES, INC"
MD4-559-Benfield,"COCKEY'S ENTERPRISES, INC"
MD4-560-Annapolis Mall,"COCKEY'S ENTERPRISES, INC"
MD4-626-Rodgers Forge,"COCKEY'S ENTERPRISES, INC"
MD4-632-Middle River,"COCKEY'S ENTERPRISES, INC"
MD4-636-Randallstown,"COCKEY'S ENTERPRISES, INC"
MD4-640-Sudbrook Lane,"COCKEY'S ENTERPRISES, INC"
MD4-647-Green Spring Station,"COCKEY'S ENTERPRISES, INC"
MD4-799-Forest Hill,"COCKEY'S ENTERPRISES, INC"
MD9-904-Beltsville,"COCKEY'S ENTERPRISES, INC"
MD9-920-Evergreen Point,"COCKEY'S ENTERPRISES, INC"
MDBAL - Conveyor Recycling,"COCKEY'S ENTERPRISES, INC"
MDBAL - Peak 2024,"COCKEY'S ENTERPRISES, INC"
MDBAL Peak 2023 PO# 21335371,"COCKEY'S ENTERPRISES, INC"
MDBUR - 14841 Sweitzer Ln,"COCKEY'S ENTERPRISES, INC"
MDQUA - Peak 2024,"COCKEY'S ENTERPRISES, INC"
MDSAV - 8285 Stayton Dr,"COCKEY'S ENTERPRISES, INC"
Store 274 - Columbia,"COCKEY'S ENTERPRISES, INC"
Store 472 - Catonsville,"COCKEY'S ENTERPRISES, INC"
IDPFL - 192 N Beck Rd,COEUR D'ALENE GARBAGE
"5507715-01-01 - LAKESIDE 3, 4, 6",College Hunks Hauling Junk - UT
DQ KCJ-44391 COLUMBIA,Columbia Containers
151 - Golden Plant,Columbia Sanitary
WABOE - 7300 Perimeter Rd S,Commercial Waste Reduction & Recycling
E-447 Sandwich,Community Disposal
FL3-413-Baymeadows,Community Disposal Service
FL8-054-Bank of America,Community Disposal Service
KBP003 - 4803 Deer Lake Dr,Community Disposal Service
RGB001435  REGENCY,Community Disposal Service
RGB001437  MANDARIN,Community Disposal Service
RGB001445  BUSCH DR,Community Disposal Service
ORTUA - 10800 SW Manhasset Dr,"Compaction and Recycling Equipment, Inc"
CALAG - 22 Brookline Dr,Compactor Rentals of America
CAMLM - 11811 Landon Dr,Compactor Rentals of America
8828 Laramie,City of Laramie
DQ FLG - 46124 LARGO (F),"City of Largo, FL"
NMLAS - 412 N Seventeenth St,"City of Las Cruces, NM"
IDLEW - 2001 1st Ave N,"City of Lewiston, ID"
Store 494 - London (U),"City of London, OH"
2692 Madera - MUB,City of Madera
"5472547-01-01 - Centennial, Edinburgh, Vienna",City of Meridian
"5680808-01-01 - Bellano Creek,Bridge Tower,Li",City of Meridian
"5766508-02-01 - Bainbridge, Verona",City of Meridian
5407176-01-01 - Arizona Mesa Mission Office,City of Mesa
"5033179-02-01 - Nampa 4, 6, 11 (Canyon)",City of Nampa
"5545218-01-01 - Nampa 25, 37, 39 (Locust)",City of Nampa
"5766516-01-01 - Nampa 20, 24, Mason Creek (Ha",City of Nampa
IDNAM - 1324 N 20th St,City of Nampa
AZNGS - 1050 W Bell Rd,"CITY OF NOGALES, AZ"
5796 North Las Vegas - Lake Mead,"City of North Las Vegas, NV"
5871696-01-01 - Las Vegas Nv Welfare Complex-,"City of North Las Vegas, NV"
FL4-446-Bank of America,"City of North Port, FL"
TX2-012-North Richland Hills,City of North Richland Hills TX
TX2-447-Rufe Snow,City of North Richland Hills TX
KS-111 Olathe,City of Olathe
Site 7866 - WCCUS040,City of Olathe
FL6-758-Bank of America,City of Pembroke Pines Utilities Dept. - Florida
5021241-01-01 - AZ TEMPE MSN HOME,City of Phoenix
GW - KY EAST - PIKEVILLE,City of Pikeville
PNW1 - 1025 D Street NW,"City of Quincy, WA"
5521564-01-01 - RED WING,City of RED WING
MNREW - 880 Bench St,City of RED WING
5004375-01-01 - REXBURG MARRIED STUDENT 4th,City of Rexburg
5095948-01-01 - PARKING TERRACE-1,City of Rexburg
5113067-01-01 - Rexburg ID FM Group-IFM Offi,City of Rexburg
"5363578-01-01 - Mill Hollow 1,2, Rexburg 18",City of Rexburg
5959995-03-01 - Rexburg Married Student 2nd S,City of Rexburg
TX2-781-Richardson Square Relo,City of Richardson - Texas
Store 511 - Ripley (U),City of Ripley
5026644,City of Riverton
TX7-831-Schertz Financial Branch,City of Schertz
NESCO - 10 E 12th St,City of Scottsbluff
TXSHE - 2709 Fallon Dr,City of Sherman
FL8-262-North Monroe,City of Tallahassee
FL8-270-Stadium,City of Tallahassee
5159938-01-01 - Temple,City Of Temple Solid Waste Department
9058 Tracy - W. Grant Line Road,"City of Tracy, CA"
AZCCR - 6818 S Country Club Road,"CITY OF TUCSON, AZ"
